Date;Adj Close;GDP;CPI;GOLD;SP500;TREAS;OIL;EURUSD;GAS;ELON;RUSSIA;CHINA;GBPUSD;CNYUSD
19-08-19;28.809004;21505.012;256.179;1522.3;2923.649902;1.6;59.79;1.109385;2.21;9;7;43;1.216101;0.142007
20-08-19;28.16749;21505.012;256.179;1526.4;2900.51001;1.55;59.03;1.108316;2.218;9;7;43;1.213151;0.141848
21-08-19;26.993715;21505.012;256.179;1526.4;2924.429932;1.59;60.6;1.109779;2.17;9;7;43;1.216234;0.141651
22-08-19;27.089191;21505.012;256.179;1519.3;2922.949951;1.62;59.81;1.109078;2.159;9;7;43;1.213224;0.141595
23-08-19;27.17053;21505.012;256.179;1548.4;2847.110107;1.52;58.64;1.108402;2.152;9;7;43;1.22519;0.141189
24-08-19;26.495663;21505.012;256.179;1548.4;2847.110107;1.52;58.64;1.108402;2.152;9;7;43;1.22519;0.141189
25-08-19;26.131847;21505.012;256.179;1548.4;2847.110107;1.52;58.64;1.108402;2.152;9;7;43;1.22519;0.141189
26-08-19;26.10833;21505.012;256.179;1548.1;2878.379883;1.54;58.64;1.114305;2.23;9;7;43;1.226242;0.140944
27-08-19;25.688978;21505.012;256.179;1563.1;2869.159912;1.49;58.44;1.110371;2.202;9;7;43;1.222195;0.139854
28-08-19;23.702868;21505.012;256.179;1560.4;2887.939941;1.47;60.42;1.109004;2.251;9;7;43;1.22832;0.139638
29-08-19;21.889606;21505.012;256.179;1548.2;2924.580078;1.5;60.59;1.108586;2.296;9;7;43;1.221852;0.139757
30-08-19;22.218857;21505.012;256.179;1541;2926.459961;1.5;61.04;1.106195;2.285;9;7;43;1.21865;0.139985
31-08-19;21.265915;21505.012;256.179;1541;2926.459961;1.5;61.04;1.106195;2.285;9;7;43;1.21865;0.139985
01-09-19;21.56867;21505.012;256.596;1541;2926.459961;1.5;61.04;1.106195;2.285;10;8;44;1.21865;0.139985
02-09-19;22.767134;21505.012;256.596;1541;2926.459961;1.5;58.55;1.099179;2.285;10;8;44;1.215924;0.139749
03-09-19;22.51454;21505.012;256.596;1567.5;2906.27002;1.47;57.93;1.096852;2.358;10;8;44;1.206666;0.139451
04-09-19;21.796309;21505.012;256.596;1571.8;2937.780029;1.47;60.68;1.097454;2.445;10;8;44;1.209044;0.139315
05-09-19;22.761099;21505.012;256.596;1536.8;2976;1.57;62.7;1.103497;2.435;10;8;44;1.22489;0.139956
06-09-19;22.153149;21505.012;256.596;1527;2978.709961;1.55;61.28;1.103631;2.496;10;8;44;1.232392;0.139905
07-09-19;22.548977;21505.012;256.596;1527;2978.709961;1.55;61.28;1.103631;2.496;10;8;44;1.232392;0.139905
08-09-19;22.561689;21505.012;256.596;1527;2978.709961;1.55;61.28;1.103631;2.496;10;8;44;1.232392;0.139905
09-09-19;22.28739;21505.012;256.596;1522.9;2978.429932;1.63;63.99;1.102062;2.585;10;8;44;1.228305;0.140554
10-09-19;21.911144;21505.012;256.596;1511.1;2979.389893;1.72;64.67;1.104838;2.58;10;8;44;1.234537;0.140428
11-09-19;20.899321;21505.012;256.596;1515.1;3000.929932;1.75;63.02;1.105033;2.552;10;8;44;1.235483;0.140613
12-09-19;20.922277;21505.012;256.596;1519.4;3009.570068;1.79;60.76;1.101346;2.574;10;8;44;1.233471;0.140532
13-09-19;20.887466;21505.012;256.596;1511.7;3007.389893;1.9;61.25;1.105828;2.614;10;8;44;1.232939;0.141275
14-09-19;21.071585;21505.012;256.596;1511.7;3007.389893;1.9;61.25;1.105828;2.614;10;8;44;1.232939;0.141275
15-09-19;20.59894;21505.012;256.596;1511.7;3007.389893;1.9;61.25;1.105828;2.614;10;8;44;1.232939;0.141275
16-09-19;20.398512;21505.012;256.596;1523.6;2997.959961;1.84;68.42;1.10834;2.681;10;8;44;1.249734;0.141275
17-09-19;21.005367;21505.012;256.596;1525.4;3005.699951;1.81;65.59;1.100594;2.668;10;8;44;1.242854;0.141515
18-09-19;22.255444;21505.012;256.596;1527.8;3006.72998;1.8;64.29;1.107469;2.637;10;8;44;1.250266;0.141026
19-09-19;21.614601;21505.012;256.596;1518.1;3006.790039;1.79;64.25;1.103144;2.538;10;8;44;1.247054;0.141143
20-09-19;21.371471;21505.012;256.596;1527;2992.070068;1.74;65.23;1.10485;2.534;10;8;44;1.252505;0.140932
21-09-19;21.08218;21505.012;256.596;1527;2992.070068;1.74;65.23;1.10485;2.534;10;8;44;1.252505;0.140932
22-09-19;20.525558;21505.012;256.596;1527;2992.070068;1.74;65.23;1.10485;2.534;10;8;44;1.252505;0.140932
23-09-19;19.485477;21505.012;256.596;1543.6;2991.780029;1.72;64.66;1.101904;2.527;10;8;44;1.247194;0.141032
24-09-19;16.06769;21505.012;256.596;1552.1;2966.600098;1.64;64.13;1.099372;2.503;10;8;44;1.243456;0.140497
25-09-19;16.258373;21505.012;256.596;1524.1;2984.870117;1.73;62.41;1.101686;2.502;10;8;44;1.248595;0.140538
26-09-19;15.459808;21505.012;256.596;1527.2;2977.620117;1.7;62.08;1.09529;2.428;10;8;44;1.235956;0.140237
27-09-19;15.790263;21505.012;256.596;1518.6;2961.790039;1.69;62.48;1.092275;2.404;10;8;44;1.233198;0.140221
28-09-19;15.851419;21505.012;256.596;1518.6;2961.790039;1.69;62.48;1.092275;2.404;10;8;44;1.233198;0.140221
29-09-19;15.3051;21505.012;256.596;1518.6;2961.790039;1.69;62.48;1.092275;2.404;10;8;44;1.233198;0.140221
30-09-19;15.862675;21505.012;256.596;1485.1;2976.73999;1.68;60.99;1.094271;2.33;10;8;44;1.229317;0.140414
01-10-19;15.903211;21694.458;257.305;1500.9;2940.25;1.65;60.06;1.089966;2.283;12;7;48;1.228999;0.139909
02-10-19;15.950048;21694.458;257.305;1519.9;2887.610107;1.6;57.92;1.093494;2.247;12;7;48;1.229226;0.139911
03-10-19;15.72676;21694.458;257.305;1525.8;2910.629883;1.54;58.01;1.096371;2.329;12;7;48;1.230436;0.139907
04-10-19;15.755114;21694.458;257.305;1525;2952.01001;1.52;59.13;1.097538;2.352;12;7;48;1.234233;0.139909
05-10-19;15.72358;21694.458;257.305;1525;2952.01001;1.52;59.13;1.097538;2.352;12;7;48;1.234233;0.139909
06-10-19;15.34898;21694.458;257.305;1525;2952.01001;1.52;59.13;1.097538;2.352;12;7;48;1.234233;0.139909
07-10-19;16.134346;21694.458;257.305;1516.5;2938.790039;1.56;59.46;1.09866;2.303;12;7;48;1.233441;0.139911
08-10-19;16.108192;21694.458;257.305;1516;2893.060059;1.54;58.14;1.097213;2.288;12;7;48;1.228803;0.139911
09-10-19;17.80658;21694.458;257.305;1524.9;2919.399902;1.59;59.7;1.096011;2.234;12;7;48;1.221956;0.139987
10-10-19;17.571154;21694.458;257.305;1513;2938.129883;1.67;59.08;1.09878;2.218;12;7;48;1.2213;0.140225
11-10-19;16.709532;21694.458;257.305;1500.6;2970.27002;1.76;60.59;1.101103;2.214;12;7;48;1.243317;0.140538
12-10-19;17.277906;21694.458;257.305;1500.6;2970.27002;1.76;60.59;1.101103;2.214;12;7;48;1.243317;0.140538
13-10-19;18.308025;21694.458;257.305;1500.6;2970.27002;1.76;60.59;1.101103;2.214;12;7;48;1.243317;0.140538
14-10-19;18.459478;21694.458;257.305;1509.6;2966.149902;1.76;58.81;1.103;2.28;12;7;48;1.2619;0.141099
15-10-19;18.544653;21694.458;257.305;1495.4;2995.679932;1.77;59.19;1.102901;2.339;12;7;48;1.261177;0.141511
16-10-19;17.84005;21694.458;257.305;1505.9;2989.689941;1.75;59.3;1.103473;2.303;12;7;48;1.276064;0.141227
17-10-19;18.570269;21694.458;257.305;1510.4;2997.949951;1.76;59.35;1.107493;2.318;12;7;48;1.28238;0.14099
18-10-19;18.254192;21694.458;257.305;1505.9;2986.199951;1.76;59.96;1.112718;2.32;12;7;48;1.28686;0.141315
19-10-19;18.288546;21694.458;257.305;1505.9;2986.199951;1.76;59.96;1.112718;2.32;12;7;48;1.28686;0.141315
20-10-19;18.437923;21694.458;257.305;1505.9;2986.199951;1.76;59.96;1.112718;2.32;12;7;48;1.28686;0.141315
21-10-19;18.30555;21694.458;257.305;1500;3006.719971;1.8;58.95;1.115573;2.238;12;7;48;1.290023;0.141229
22-10-19;18.195602;21694.458;257.305;1499.5;2995.98999;1.78;60.5;1.115175;2.272;12;7;48;1.297168;0.141517
23-10-19;16.711174;21694.458;257.305;1507.7;3004.52002;1.77;60.52;1.112929;2.282;12;7;48;1.288477;0.141319
24-10-19;16.891573;21694.458;257.305;1516.8;3010.290039;1.77;61.71;1.113239;2.316;12;7;48;1.292324;0.141551
25-10-19;18.616058;21694.458;257.305;1517.5;3022.550049;1.8;62.06;1.110396;2.3;12;7;48;1.284027;0.141481
26-10-19;18.889704;21694.458;257.305;1517.5;3022.550049;1.8;62.06;1.110396;2.3;12;7;48;1.284027;0.141481
27-10-19;19.345646;21694.458;257.305;1517.5;3022.550049;1.8;62.06;1.110396;2.3;12;7;48;1.284027;0.141481
28-10-19;19.75832;21694.458;257.305;1508;3039.419922;1.85;60.39;1.108426;2.446;12;7;48;1.283203;0.141549
29-10-19;20.477106;21694.458;257.305;1502.7;3036.889893;1.84;61.05;1.109915;2.597;12;7;48;1.285744;0.141505
30-10-19;20.08695;21694.458;257.305;1508.9;3046.77002;1.78;60.22;1.111482;2.691;12;7;48;1.28667;0.141545
31-10-19;20.000233;21694.458;257.305;1526.9;3037.560059;1.69;59.3;1.115449;2.633;12;7;48;1.290173;0.141756
01-11-19;20.021502;21694.458;257.788;1523.7;3066.909912;1.73;60.17;1.11571;2.714;18;7;44;1.293962;0.142082
02-11-19;20.266994;21694.458;257.788;1523.7;3066.909912;1.73;60.17;1.11571;2.714;18;7;44;1.293962;0.142082
03-11-19;20.206045;21694.458;257.788;1523.7;3066.909912;1.73;60.17;1.11571;2.714;18;7;44;1.293962;0.142082
04-11-19;20.737982;21694.458;257.788;1523.6;3078.27002;1.79;62.52;1.116657;2.821;18;7;44;1.293761;0.142118
05-11-19;20.724674;21694.458;257.788;1496;3074.620117;1.86;62.72;1.112855;2.862;18;7;44;1.289158;0.14226
06-11-19;20.817923;21694.458;257.788;1505.6;3076.780029;1.81;62.11;1.10742;2.828;18;7;44;1.288062;0.142678
07-11-19;20.646936;21694.458;257.788;1478.6;3085.179932;1.92;62.6;1.10704;2.772;18;7;44;1.285678;0.142914
08-11-19;19.690773;21694.458;257.788;1475.1;3093.080078;1.94;62;1.10197;2.789;18;7;44;1.277999;1.285678
09-11-19;19.735447;21694.458;257.788;1475.1;3093.080078;1.94;62;1.10197;2.789;18;7;44;1.277999;1.277999
10-11-19;20.481758;21694.458;257.788;1475.1;3093.080078;1.94;62;1.10197;2.789;18;7;44;1.277999;1.277999
11-11-19;20.133141;21694.458;257.788;1469.4;3087.01001;1.94;62.58;1.102244;2.637;18;7;44;1.27964;0.142959
12-11-19;20.857447;21694.458;257.788;1465.9;3091.840088;1.92;62.19;1.103546;2.621;18;7;44;1.285843;0.142661
13-11-19;21.250431;21694.458;257.788;1475.5;3094.040039;1.88;62.27;1.101237;2.6;18;7;44;1.285215;0.142718
14-11-19;21.2647;21694.458;257.788;1485.6;3096.629883;1.82;62.46;1.101322;2.647;18;7;44;1.28538;0.142397
15-11-19;20.316225;21694.458;257.788;1480.8;3120.459961;1.84;63.32;1.10205;2.688;18;7;44;1.288178;0.142454
16-11-19;20.282654;21694.458;257.788;1480.8;3120.459961;1.84;63.32;1.10205;2.688;18;7;44;1.288178;0.142454
17-11-19;20.260794;21694.458;257.788;1480.8;3120.459961;1.84;63.32;1.10205;2.688;18;7;44;1.288178;0.142454
18-11-19;19.31687;21694.458;257.788;1484.3;3122.030029;1.81;62.82;1.10551;2.566;18;7;44;1.292123;0.142708
19-11-19;18.703299;21694.458;257.788;1486.7;3120.179932;1.79;62.37;1.107236;2.51;18;7;44;1.295085;0.142349
20-11-19;18.172274;21694.458;257.788;1486.5;3108.459961;1.73;63.8;1.108;2.559;18;7;44;1.29295;0.142312
21-11-19;16.840218;21694.458;257.788;1476.1;3103.540039;1.77;64.99;1.107886;2.567;18;7;44;1.292708;0.142146
22-11-19;15.581703;21694.458;257.788;1476.2;3110.290039;1.77;64.83;1.106586;2.665;18;7;44;1.29199;0.142284
23-11-19;16.4195;21694.458;257.788;1476.2;3110.290039;1.77;64.83;1.106586;2.665;18;7;44;1.29199;0.142284
24-11-19;15.278765;21694.458;257.788;1476.2;3110.290039;1.77;64.83;1.106586;2.665;18;7;44;1.29199;0.142284
25-11-19;15.267364;21694.458;257.788;1469.5;3133.639893;1.76;64.67;1.102256;2.531;18;7;44;1.285347;0.14208
26-11-19;15.527255;21694.458;257.788;1472.7;3140.52002;1.74;64.82;1.101443;2.47;18;7;44;1.289724;0.142136
27-11-19;16.098288;21694.458;257.788;1466;3153.629883;1.77;65.03;1.102256;2.501;18;7;44;1.286091;0.142197
28-11-19;15.683207;21694.458;257.788;1466;3153.629883;1.77;64.68;1.100485;2.501;18;7;44;1.292992;0.14229
29-11-19;16.273304;21694.458;257.788;1478.1;3140.97998;1.78;64.5;1.101176;2.281;18;7;44;1.291289;0.142159
30-11-19;15.715951;21694.458;257.788;1478.1;3140.97998;1.78;64.5;1.101176;2.281;18;7;44;1.291289;0.142159
01-12-19;15.496336;21694.458;258.263;1478.1;3140.97998;1.78;64.5;1.101176;2.281;14;7;40;1.291289;0.142159
02-12-19;15.191858;21694.458;258.263;1474.6;3113.870117;1.83;63.2;1.101904;2.329;14;7;40;1.291289;0.142217
03-12-19;15.309556;21694.458;258.263;1489.9;3093.199951;1.72;62.95;1.107911;2.441;14;7;40;1.294063;0.14208
04-12-19;15.279978;21694.458;258.263;1485.6;3112.76001;1.77;65.25;1.108525;2.399;14;7;40;1.299782;0.141639
05-12-19;15.762839;21694.458;258.263;1488.6;3117.429932;1.8;65.67;1.108303;2.427;14;7;40;1.311131;0.141866
06-12-19;15.711299;21694.458;258.263;1470.7;3145.909912;1.84;66.5;1.110543;2.334;14;7;40;1.315841;0.141969
07-12-19;15.667086;21694.458;258.263;1470.7;3145.909912;1.84;66.5;1.110543;2.334;14;7;40;1.315841;0.141969
08-12-19;15.674523;21694.458;258.263;1470.7;3145.909912;1.84;66.5;1.110543;2.334;14;7;40;1.315841;0.141969
09-12-19;15.448539;21694.458;258.263;1470.5;3135.959961;1.83;66.44;1.105889;2.232;14;7;40;1.313957;0.142161
10-12-19;14.95887;21694.458;258.263;1473.7;3132.52002;1.85;66.57;1.106499;2.264;14;7;40;1.314579;0.142082
11-12-19;14.824551;21694.458;258.263;1480.6;3141.629883;1.79;65.37;1.109275;2.243;14;7;40;1.313129;0.142181
12-12-19;14.818167;21694.458;258.263;1477.9;3168.570068;1.9;66.67;1.113586;2.328;14;7;40;1.32001;0.14209
13-12-19;14.878744;21694.458;258.263;1486.9;3168.800049;1.82;67.44;1.118606;2.296;14;7;40;1.347527;0.14246
14-12-19;14.505015;21694.458;258.263;1486.9;3168.800049;1.82;67.44;1.118606;2.296;14;7;40;1.347527;0.14246
15-12-19;14.490446;21694.458;258.263;1486.9;3168.800049;1.82;67.44;1.118606;2.296;14;7;40;1.347527;0.14246
16-12-19;13.558786;21694.458;258.263;1486.1;3191.449951;1.89;68.04;1.112446;2.341;14;7;40;1.335327;0.143433
17-12-19;12.386941;21694.458;258.263;1486.4;3192.52002;1.89;68.99;1.113697;2.319;14;7;40;1.327246;0.143234
18-12-19;13.53526;21694.458;258.263;1484.4;3191.139893;1.92;69.12;1.115138;2.286;14;7;40;1.312215;0.142935
19-12-19;13.445779;21694.458;258.263;1490;3205.370117;1.92;69.7;1.111593;2.273;14;7;40;1.308729;0.142776
20-12-19;13.570779;21694.458;258.263;1486.6;3221.219971;1.92;68.66;1.112595;2.328;14;7;40;1.301744;0.142666
21-12-19;13.380659;21694.458;258.263;1486.6;3221.219971;1.92;68.66;1.112595;2.328;14;7;40;1.301744;0.142666
22-12-19;13.835881;21694.458;258.263;1486.6;3221.219971;1.92;68.66;1.112595;2.328;14;7;40;1.301744;0.142666
23-12-19;13.369034;21694.458;258.263;1494.4;3224.01001;1.93;67.49;1.107984;2.214;14;7;40;1.300542;0.142741
24-12-19;13.444571;21694.458;258.263;1510.6;3223.379883;1.9;69.26;1.109385;2.172;14;7;40;1.294498;0.142617
25-12-19;13.174839;21694.458;258.263;1510.6;3223.379883;1.9;69.26;1.109016;2.172;14;7;40;1.293494;0.142727
26-12-19;13.208636;21694.458;258.263;1520.3;3239.909912;1.9;69.26;1.109545;2.294;14;7;40;1.297353;0.143096
27-12-19;13.36272;21694.458;258.263;1524.1;3240.02002;1.88;68.91;1.110112;2.158;14;7;40;1.300221;0.142933
28-12-19;13.705417;21694.458;258.263;1524.1;3240.02002;1.88;68.91;1.110112;2.158;14;7;40;1.300221;0.142933
29-12-19;14.150045;21694.458;258.263;1524.1;3240.02002;1.88;68.91;1.110112;2.158;14;7;40;1.300221;0.142933
30-12-19;13.947442;21694.458;258.263;1524.6;3221.290039;1.9;68.3;1.11823;2.186;14;7;40;1.309192;0.142963
31-12-19;13.727642;21694.458;258.263;1519.5;3230.780029;1.92;67.77;1.12023;2.189;14;7;40;1.311303;0.14315
01-01-20;13.689083;21481.367;258.682;1519.5;3230.780029;1.92;67.77;1.122083;2.189;16;8;60;1.32626;0.143631
02-01-20;13.027011;21481.367;258.682;1534.3;3257.850098;1.88;67.05;1.122083;2.122;16;8;60;1.32503;0.143633
03-01-20;13.660452;21481.367;258.682;1558.7;3234.850098;1.8;69.08;1.117144;2.13;16;8;60;1.31527;0.143608
04-01-20;13.891512;21481.367;258.682;1558.7;3234.850098;1.8;69.08;1.117144;2.13;16;8;60;1.31527;0.143608
05-01-20;14.111019;21481.367;258.682;1558.7;3234.850098;1.8;69.08;1.117144;2.13;16;8;60;1.31527;0.143608
06-01-20;14.957808;21481.367;258.682;1575.1;3246.280029;1.81;70.25;1.116196;2.135;16;8;60;1.30801;0.143585
07-01-20;15.00925;21481.367;258.682;1580.5;3237.179932;1.83;68.74;1.119799;2.162;16;8;60;1.317003;0.143379
08-01-20;14.602934;21481.367;258.682;1566.5;3253.050049;1.87;67.31;1.115474;2.141;16;8;60;1.311372;0.144001
09-01-20;14.498314;21481.367;258.682;1560.6;3274.699951;1.85;66.58;1.111321;2.166;16;8;60;1.310513;0.143984
10-01-20;15.025826;21481.367;258.682;1566.4;3265.350098;1.83;66.77;1.111111;2.202;16;8;60;1.307019;0.14385
11-01-20;14.946328;21481.367;258.682;1566.4;3265.350098;1.83;66.77;1.111111;2.202;16;8;60;1.307019;0.14385
12-01-20;15.322083;21481.367;258.682;1566.4;3265.350098;1.83;66.77;1.111111;2.202;16;8;60;1.307019;0.14385
13-01-20;15.227272;21481.367;258.682;1557;3288.129883;1.85;64.14;1.111667;2.182;16;8;60;1.304563;0.144732
14-01-20;16.626122;21481.367;258.682;1550.9;3283.149902;1.82;64.45;1.113573;2.187;16;8;60;1.298819;0.145081
15-01-20;17.654812;21481.367;258.682;1560.1;3289.290039;1.79;63.29;1.11309;2.12;16;8;60;1.302253;0.144921
16-01-20;17.076946;21481.367;258.682;1556.5;3316.810059;1.81;64.63;1.1154;2.077;16;8;60;1.304121;0.145142
17-01-20;18.135199;21481.367;258.682;1566.5;3329.620117;1.84;64.05;1.113958;2.003;16;8;60;1.307873;0.145389
18-01-20;17.823919;21481.367;258.682;1566.5;3329.620117;1.84;64.05;1.113958;2.003;16;8;60;1.307873;0.145389
19-01-20;17.369253;21481.367;258.682;1566.5;3329.620117;1.84;64.05;1.113958;2.003;16;8;60;1.307873;0.145389
20-01-20;17.325275;21481.367;258.682;1566.5;3329.620117;1.84;64.63;1.109459;2.003;16;8;60;1.300728;0.1458
21-01-20;18.127666;21481.367;258.682;1564.1;3320.790039;1.78;63.66;1.109693;1.895;16;8;60;1.300559;0.145649
22-01-20;17.798361;21481.367;258.682;1562.9;3321.75;1.77;62.11;1.108561;1.905;16;8;60;1.304802;0.144827
23-01-20;17.021404;21481.367;258.682;1571.6;3325.540039;1.74;61.26;1.109644;1.926;16;8;60;1.314475;0.144808
24-01-20;17.047409;21481.367;258.682;1578.2;3295.469971;1.7;59.34;1.105522;1.893;16;8;60;1.311992;0.144184
25-01-20;16.976107;21481.367;258.682;1578.2;3295.469971;1.7;59.34;1.105522;1.893;16;8;60;1.311992;0.144184
26-01-20;17.438633;21481.367;258.682;1578.2;3295.469971;1.7;59.34;1.105522;1.893;16;8;60;1.311992;0.144184
27-01-20;17.691341;21481.367;258.682;1583.7;3243.629883;1.61;58.54;1.102536;1.902;16;8;60;1.306182;0.144182
28-01-20;18.115135;21481.367;258.682;1575.8;3276.23999;1.65;59.37;1.101977;1.934;16;8;60;1.306012;0.144182
29-01-20;17.912777;21481.367;258.682;1576;3273.399902;1.6;59.46;1.102256;1.877;16;8;60;1.302456;0.144182
30-01-20;18.590408;21481.367;258.682;1589.2;3283.659912;1.57;57.72;1.101686;1.829;16;8;60;1.302202;0.144182
31-01-20;18.210979;21481.367;258.682;1587.9;3225.52002;1.51;57.77;1.102913;1.841;16;8;60;1.3089;0.144182
01-02-20;18.218321;21481.367;259.007;1587.9;3225.52002;1.51;57.77;1.102913;1.841;15;7;63;1.3089;0.144182
02-02-20;18.448185;21481.367;259.007;1587.9;3225.52002;1.51;57.77;1.102913;1.841;15;7;63;1.3089;0.144182
03-02-20;18.462755;21481.367;259.007;1582.4;3248.919922;1.54;54;1.108979;1.819;15;7;63;1.318166;0.144182
04-02-20;18.177366;21481.367;259.007;1555.5;3297.590088;1.61;53.9;1.106293;1.872;15;7;63;1.299748;0.142438
05-02-20;19.21505;21481.367;259.007;1562.8;3334.689941;1.66;55.36;1.104728;1.861;15;7;63;1.303271;0.142908
06-02-20;20.595263;21481.367;259.007;1570;3345.780029;1.65;55.18;1.100231;1.862;15;7;63;1.299714;0.143414
07-02-20;22.062258;21481.367;259.007;1573.4;3327.709961;1.59;54.53;1.098298;1.858;15;7;63;1.293025;0.143476
08-02-20;21.782419;21481.367;259.007;1573.4;3327.709961;1.59;54.53;1.098298;1.858;15;7;63;1.293025;0.143476
09-02-20;24.308561;21481.367;259.007;1573.4;3327.709961;1.59;54.53;1.098298;1.858;15;7;63;1.293025;0.143476
10-02-20;25.218315;21481.367;259.007;1579.5;3352.090088;1.56;53.39;1.094931;1.766;15;7;63;1.289158;0.142845
11-02-20;25.637403;21481.367;259.007;1570.1;3357.75;1.59;54;1.091346;1.788;15;7;63;1.291823;0.143195
12-02-20;26.466763;21481.367;259.007;1571.6;3379.449951;1.62;55.54;1.091941;1.844;15;7;63;1.295656;0.143577
13-02-20;25.4401;21481.367;259.007;1578.8;3373.939941;1.61;56.34;1.087595;1.826;15;7;63;1.295756;0.143451
14-02-20;26.296959;21481.367;259.007;1586.4;3380.159912;1.59;57.37;1.084599;1.837;15;7;63;1.304682;0.14334
15-02-20;24.149651;21481.367;259.007;1586.4;3380.159912;1.59;57.37;1.084599;1.837;15;7;63;1.304682;0.14334
16-02-20;23.466389;21481.367;259.007;1586.4;3380.159912;1.59;57.37;1.084599;1.837;15;7;63;1.304682;0.14334
17-02-20;23.551378;21481.367;259.007;1586.4;3380.159912;1.59;57.83;1.084175;1.837;15;7;63;1.305296;0.143141
18-02-20;24.058178;21481.367;259.007;1603.6;3370.290039;1.55;57.35;1.084011;1.981;15;7;63;1.300898;0.143281
19-02-20;22.333511;21481.367;259.007;1611.8;3386.149902;1.56;59.72;1.07954;1.955;15;7;63;1.300221;0.142935
20-02-20;22.229147;21481.367;259.007;1620.5;3373.22998;1.52;59.57;1.08101;1.92;15;7;63;1.292825;0.142914
21-02-20;22.184877;21481.367;259.007;1648.8;3337.75;1.46;58.6;1.0788;1.905;15;7;63;1.288328;0.142401
22-02-20;21.968481;21481.367;259.007;1648.8;3337.75;1.46;58.6;1.0788;1.905;15;7;63;1.288328;0.142401
23-02-20;22.828871;21481.367;259.007;1648.8;3337.75;1.46;58.6;1.0788;1.905;15;7;63;1.288328;0.142401
24-02-20;22.044127;21481.367;259.007;1676.6;3225.889893;1.38;56.71;1.083905;1.827;15;7;63;1.29537;0.142324
25-02-20;20.34247;21481.367;259.007;1650;3128.209961;1.33;55.29;1.08492;1.847;15;7;63;1.292658;0.14228
26-02-20;18.799131;21481.367;259.007;1643.1;3116.389893;1.33;54.96;1.0882;1.821;15;7;63;1.300339;0.142118
27-02-20;19.122568;21481.367;259.007;1642.5;2978.76001;1.3;52.19;1.088589;1.752;15;7;63;1.290689;0.142049
28-02-20;18.854837;21481.367;259.007;1566.7;2954.219971;1.13;51.31;1.099723;1.684;15;7;63;1.288892;0.142786
29-02-20;19.584091;21481.367;259.007;1566.7;2954.219971;1.13;51.31;1.099723;1.684;15;7;63;1.288892;0.142786
01-03-20;18.963232;21481.367;258.165;1566.7;2954.219971;1.13;51.31;1.099723;1.684;12;15;100;1.288892;0.142786
02-03-20;19.814064;21481.367;258.165;1594.8;3090.22998;1.1;52.52;1.105131;1.756;12;15;100;1.280705;0.143043
03-03-20;19.63719;21481.367;258.165;1644.4;3003.370117;1.02;52.24;1.114405;1.8;12;15;100;1.276715;0.142861
04-03-20;19.959188;21481.367;258.165;1643;3130.120117;1.02;51.86;1.118068;1.827;12;15;100;1.282084;0.143658
05-03-20;20.802031;21481.367;258.165;1668;3023.939941;0.92;51.29;1.113908;1.772;12;15;100;1.287498;0.143567
06-03-20;21.288389;21481.367;258.165;1672.4;2972.370117;0.74;45.6;1.122385;1.708;12;15;100;1.295068;0.144175
07-03-20;20.179567;21481.367;258.165;1672.4;2972.370117;0.74;45.6;1.122385;1.708;12;15;100;1.295068;0.144175
08-03-20;16.974066;21481.367;258.165;1672.4;2972.370117;0.74;45.6;1.122385;1.708;12;15;100;1.295068;0.144175
09-03-20;16.570744;21481.367;258.165;1675.7;2746.560059;0.54;35.33;1.138602;1.778;12;15;100;1.309929;0.144277
10-03-20;16.875654;21481.367;258.165;1660.3;2882.22998;0.76;35.57;1.139796;1.936;12;15;100;1.307531;0.143976
11-03-20;16.524834;21481.367;258.165;1642.3;2741.379883;0.82;34.45;1.131651;1.878;12;15;100;1.290972;0.143769
12-03-20;9.600166;21481.367;258.165;1590.3;2480.639893;0.88;31.02;1.126152;1.841;12;15;100;1.281821;0.143686
13-03-20;10.833057;21481.367;258.165;1516.7;2711.02002;0.94;32.25;1.118493;1.869;12;15;100;1.257024;0.142276
14-03-20;10.140449;21481.367;258.165;1516.7;2711.02002;0.94;32.25;1.118493;1.869;12;15;100;1.257024;0.142276
15-03-20;10.436018;21481.367;258.165;1516.7;2711.02002;0.94;32.25;1.118493;1.869;12;15;100;1.257024;0.142276
16-03-20;9.38605;21481.367;258.165;1486.5;2386.129883;0.73;27.98;1.115536;1.815;12;15;100;1.239987;0.14271
17-03-20;10.077175;21481.367;258.165;1525.8;2529.189941;1.02;27.97;1.116321;1.729;12;15;100;1.226663;0.143006
18-03-20;10.119137;21481.367;258.165;1477.9;2398.100098;1.18;22.79;1.101552;1.604;12;15;100;1.212165;0.142731
19-03-20;12.27964;21481.367;258.165;1479.3;2409.389893;1.12;23.98;1.096155;1.654;12;15;100;1.162534;0.141916
20-03-20;11.875867;21481.367;258.165;1484.6;2304.919922;0.92;25.55;1.065735;1.604;12;15;100;1.149439;0.140692
21-03-20;12.057991;21481.367;258.165;1484.6;2304.919922;0.92;25.55;1.065735;1.604;12;15;100;1.149439;0.140692
22-03-20;11.158228;21481.367;258.165;1484.6;2304.919922;0.92;25.55;1.065735;1.604;12;15;100;1.149439;0.140692
23-03-20;12.117715;21481.367;258.165;1567.6;2237.399902;0.76;23.75;1.069439;1.602;12;15;100;1.162304;0.140948
